review,stars,label
"سلام من وهمسرم سال 87 در این هتل اقامت داشتیم. هتل تمیز ی بود ،، آرامش خاصی داشت ولی با توجه به خالی بودن هتل دوست داشتیم اتاق رو به دریا باشه که ندادن😊",4,1
چهار شب در این هتل اقامت داشتیم. برخورد پرسنل هتل بسیار عالی است و کاملا استاندارد و در خد یک هتل پنج ستاره است. اما متاسفانه فضای داخل هتل همچون موکت راهرو ها یا دیوار برخی اطاق ها بسیار کثیف است و اصلا در حد هتل سه ستاره هم نیست ضمن اینکه هتل نتوانسته فضای دنجی را در حد یک هتل پنج ستاره ایجاد کند چون مجاورت کامل با دانشگاه فردوسی مشهد دارد و در مقابل هتل هم زمین بازی بچه ها است که واقعا از دنج بودن هتل می کاهد.,4,1
"با سلام ، هفته گذشته به اتفاق خانواده چند روز در مجتمع آهوان اقامت داشتم . فضای بسیار خوب و آرامی داشت . ویلا و محوطه و رستوران و سایر قسمت های مجموعه تمیز بود . غذای رستوران بسیار خوب بود . امنیت خوبی برای خانواده دارد. در مجموع مکان دنج و آرام و تمیزی را دارا می باشد و من به اتفاق خانواده لحظات دلپذیری را در آن سپری کردم . برای ارتقا مجموعه دو پیشنهاد دارم :
1 - ترتیب دادن تورهای تفریحی توسط مجموعه 
2- قراردادن میز آرایشی در اتاق",5,2
آقای علی من از غذای هتل ایراد گرفتم و از نظافت هتل که بیشتر دوستان هم به این نکته اشاره کردن .و در جواب شما که گفتین چرا رفتم .من نمی دونستم یک هتل 5 ستاره با این اسم و رسم اینطور باشه .معمولا هتل 5 ستاره جز بهترین ها هستن . این هتل در عید سال 93 از این دو نظر که اشاره کردم بدترین بودن.و بهتر ه علی آقا تمام کامنت ها رو بخونی بعد دیگران رو محکوم کنید . با تشکر .,1,0
سلام وخسته نباشید من و پدر ومادرم 5/6/ 1394 تابستان 1394 در این هتل بودیم این هتل بسیار عالی و کارکنان بسیار خوب بود و خدمات هتل خیلی عالی بود صبحانه اش خیلی خوب و همه چی کامل بود و از همه چی مهم تر که من خیلی خوشم امد و کافی شاپش بسیار عالی بود و نماز خونه وهتل وحمام و دست شوییش هم بسیار تمیز و بسیار عال بود و هر موقع که کیش رفتید کشتی نوید و رستوران صفدری وی ای پی یادتون نره مخصوصا کشتی نوید که امید رجبی و مجتبی امیر علیان که خواننده های کشتی نوید عالی بودن,5,2
"هتل نارنجستان در محل خوبی قرار گرفته و همه چیز در این هتل مرتب است و تنها ایرادی که می توان گرفت
1. کمبود پارکینگ در تعطیلات
2. مناسب نبودن کیفیت غذا",4,1
"ما 5 شهریور 94 اونجا بودیم سکوتش عالی بود غذای رستوران خیلی بد رستوران سر پوشیده در حال بازسازی بود رستوران بازشم پر از گربه و زنبور،ما اتاق لوکس بودیم امکاناتش خوب بود اما رسپشن خوب نبود و نمیخواست به ما جا بده!! با اینکه رزرو داشتیم. دوچرخه سواریشم فقط جاشو داره نه دوچرخه. کلا هم چون بنایی دارن بیشتر محیط نیمه کارست.",2,0
"من وهمسرم سال 87 هتل اتر ک اقامت داشتیم .تمیزی واسه ما خیلی مهم بود فوق العاده تمیز بود .،ما راضی بودیم😊",4,2
"ما تايم داريم،، سالي يك ماه ميايم،، اينترنت خوب نيست،،امكانات كم، قيمته غذا و وسايلى مثل بيليارد ،بالا،، هتل 4 ستاره از اينجا بهتره،، نظافت خوبه، طرز برخورد مسئولانش خوبه،، امكانات صفر",3,0
برای چندمین بار هستش که هتل تهران رو از طریق همین سایت رزرو میکنم.برخورد تمام پرسنل هتل خوب و عالی بوده .بسیار زیبا و تمیز و از نظر موقعیت مکانی عالی ست.بدون شک با اقامت در این هتل سفر خوب و به یاد ماندنی را خواهید داشت,5,2
عالي .حرف نداشت از نظر رسيدگي اتاقااااااااا.صبحانه ناهار شام....عالي پرفكت....از همه كاركنانش تشكر ميكنم........به همگي خسته نباشيد ميگم و از اقاي سزاوار تشكر ميكنم,5,2
ما در يك مهر به مدت سه شب به هتل فردوسي رفتيم پرسنل برخورد خوبي داشتند اما موقعیت پاركينگ هتل بسيار بد بود كيفيت غذا متوسط بود چيدمان اتاق بسيار بد بود و اتاق بسيار كوچك بود ما مجبور بوديم پس از هر بار خروج از اتاق يا هتل يك رمز جديد از پذيرش دريافت كنيم بعضي وقتها هم در اتاق اينترنت قطع مي شود و سرعت اينترنت بسيار پايان بود اگر بخواهم به هتل امتياز بدهم از پنج دو و نيم تا سه ميدهم,1,1
"من در تاریخ 28 مرداد 94 به مدت دو شب به همراه همسر و دخترم در این هتل اقامت داشتم. هم اکنون در اتاق انتظار هتل منتظر هستم. چون امشب این جزیره زیبا را ترک خواهیم کرد.
برخورد پرسنل هنگام پذیرش و در مدت اقامت عالی بود. اتاق از هر نظر در خور یک هتل 5 ستاره بود. نظافت اتاق عالی بود. هنگام استراحت سکوت مطلق برقراربود. من در مسافرت های بعدی بدون شک این هتل را انتخاب خواهم کرد چون کوچکترین نکته منفی در مدت اقامت ما وجود نداشت.",5,2
سلام . من 26 مرداد 94 به مدت یک شب اتاق یک تخته رو رزرو کردم . هتل شیک و تمیز . برخورد پرسنل خیلی خوب .نظافت خوب بود . سفارش هایی که برای عذا میدادم که غذا رو تو اتاق بیارن خیلی سریع انجام میشد و غذا هم کیفیت خوبی داشت .من در مدت اقامت از اتاقم خارج نشدم ولی هر چی ميخواستم سریع آماده میشد . فقط برای صبح قهوه فرانسه خواستم که گفتن نداریم . بقیه موارد خوب بود .,5,2
سلام من به همراه همسرم اقامت خوبی رو تو این هتل داشتیم و همه چیز عالی بود نظافت و رستوران و غذاها حرف نداشت,5,2
"اقامت در این هتل شما را بیاد بازار و مغازه های موجود در آن میاندازد چون روی همه چیز پلاکارد قیمت نصب شده دائما از این میترسید که اگر مثلا"" لیوان از دستتان بیافتد چقدر باید غرامت بپردازید البته طبیعی است که اگر کسی موجب خسارتی به اموال هر هتلی بشود باید آن را جبران کند ولی من هیج جای دیگری این اتیکت قیمت را روی وسایل ندیدم.ضمن اینکه علی رغم ذکر این نکته که هتل استخر دارد استخر هتل فقط برای بچه های زیر 10 سال بود. ما در مقایسه با هتل های پارس خصوصا هتل پارس الگلی به این هتل نمره 1 هم نمیدهیم کلا تجربه سفر خوبی نبود هزینه فوق العاده بالا و امکانات متوسط",2,0
"سلام دوستان. من در ضلع غربی اقامت داشتم و واقعا مایه شرمندگی بود. امکانات در حد دهه چهل شمسی. وسایل قدیمی ،پرده ای اویزان درو پنجره قدیمی و کثیف و اصلا در حد یک هتل پنج ستاره نبود . برای همه کار باید پول زیاد پرداخت میکردی حتی برای استفاده از استخر یا کامپیوتر که تو همه کشورها جزو خدمات هتل در نظر گرفته میشه. این هتل برای همون پنجاه سال پیش بی نظیر بوده و بس.",1,0
"سلام من به همراه خانوادم 1 ماه قبل این هتل رو برای سفر انتخاب کردیم. همه چیز هتل عالی بوداز برخورد کارکنان گرفته تا امکانات خود هتل ازجمله صبحانش. ...
با این که تاحالا هتل های 5 ستاره زیادی رو تجربه کردیم این یکی از بهترین هتل ها بود",5,2
هتل بسیار شیک و قشنگی بود غذاهای خوب و پرسنل بسار مودب و اینکه منظره قشنگی از تهران را میشه دید و مهمتر اینکه حس آرامش خوبی رو به آدم منتقل میکنه.,5,2
با سلام.به نظرم امکانات هتل نسبت به قیمت دریافتی (حتی با احتساب تخفیف) پایینتر است. یکی از ایراد بزرگ هتل عدم سرویس دهی به اتاق هاست :1- خالی بودن جعبه دستمال کاغذی با وجود اینکه درخواست تعویض شد و بی نتیجه بود 2- اتاق دو تخته با یک کاناپه تختخواب شو را به جای سه تخته معرفی و به ما دادند.,3,0
ما هر از یک مدت به انجا میرویم فقط هتل سان سیتی را انتخاب کردیم اتاق های فوق العاده تمیز و شیک بانورگیری بسیار عالی دارد.فقط تنها مشکل جزیی او صبحانه میباشد.,3,2
من درد۸ مرداد ۹۴ به مدت ۳ شب اقامت داشتم تمیزی لابی رستوران خوب بود اتاقهای تمیز بود ولی ملافه ی تخت ما لکه داشت وفاصله مرکز شهر ترمینال هم زیاد بود,3,0
"موقعیت، امکانات، تمیزی و برخورد کارکنان بسیار عالیییی بود، به نظر من 4 ستاره براش کمه باید 5 ستاره باشه، اقامت در این هتل رو به همه توصیه می کنم",5,2
"ما مرداد 94 اونجا اقامت داشتیم، موقع رزرو بهمون گفتن اتاق معمولی و رویال که ما معمولی رو انتخاب کردیم ولی وقتی رفتیم اونجا فهمیدیم که اتاق معمولی به معنای قسمت قدیمی هتل و اتاق رویال قسمت جدید هتله!! معمولی از لحاظ امکانات هم خیلی ضعیفه پتوی اضافه و چایی ساز نداره",2,0
"سلام من سال گذشته به مدت 15 روز در این هتل زیبا اقامت داشتم البته به خاطر تاخیر در صادر شدن ویزا دبی اقامتم زیاد شد که البته از این تاخیر بسیار خوشحالم چرا که اقامتی به یاد ماندنی برای من رقم خورد،، من در هتلهای زیادی اقامت داشتم چه داخل و خارج از کشور اما ب جرات میتونم بگم یکی از خاطره انگیز ترین سفر های من در این هتل رقم خورد،،کارمندان بسیار خوشرو و خوش لباس اتاقهای تمیز و شیک سرویس دهی عالی وغذاهای لذيذ از شاخصه های این هتل زیبا بود،،",5,2
"ما مرداد 94 اونجا اقامت داشتیم، موقع رزرو بهمون گفتن اتاق معمولی و رویال که ما معمولی رو انتخاب کردیم ولی وقتی رفتیم اونجا فهمیدیم که اتاق معمولی به معنای قسمت قدیمی هتل و اتاق رویال قسمت جدید هتله!! معمولی از لحاظ امکانات هم خیلی ضعیفه پتوی اضافه و چایی ساز نداره",2,0
"سلام من سال گذشته به مدت 15 روز در این هتل زیبا اقامت داشتم البته به خاطر تاخیر در صادر شدن ویزا دبی اقامتم زیاد شد که البته از این تاخیر بسیار خوشحالم چرا که اقامتی به یاد ماندنی برای من رقم خورد،، من در هتلهای زیادی اقامت داشتم چه داخل و خارج از کشور اما ب جرات میتونم بگم یکی از خاطره انگیز ترین سفر های من در این هتل رقم خورد،،کارمندان بسیار خوشرو و خوش لباس اتاقهای تمیز و شیک سرویس دهی عالی وغذاهای لذيذ از شاخصه های این هتل زیبا بود،،",5,2
"در خرداد سال 93به همراه خانواده در این هتل اقامت داشتیم به نظر من این هتل در حد هتل 4 ستاره بود . فضای هتل بسیار زیبا و دلنشین ،اتاقها تمیز ، صبحانه مفصل و رفتار پرسنل عالی بود تنها ایرادی که داشت کوچک بودن اتاقهای 2نفره و نداشتن رستوران بود که بایستی برای صرف غذا به هتل همجوار می رفتیم",4,1
"عالی بود.مخصوصا رستوران گردانش,همه چیز شیک و. پرفکت…",5,2
"من با خانواده ام 2 شب اقامت داشتیم و نظرم رو در رابطه با هتل میگم
فضای لابی ضعیف و قدیمی
برخورد کارکنان و لابی هتل بسیار عالی و قسمت رزو خیلی سرد و بی روح اصلا حوصله ندارن جواب بدن(ضمنا با هر مسافری یک قیمتی حساب میکنند ) 
اتاقها تاریک و دلگیر نور پردازی خیلی کم (اما تمیز ودر حد یک هتل 4 ستاره ).
و فضای استخر نوساز و تمیز اما متاسفانه پولی نفری 40 تومان
رستوران هتل خوب و عالی 
و اما این رو در نظر داشته باشین که وارد پارکینگ ماشین میشید انگار وارد یک ساختمان در حال احداث شدید یکی داره اهن میاره یکی بافرغون از کنارتون رد میشه اگه حوصلهه تون سر رفته میتونید نخ قرقره استا بنا سنگ کار هم بگیرید و یک کمکی هم کرده باشید",2,0
"با سلام و ارزوی سلامتی برای کلیه پرسنل زحمت کش اهوان
خواستم ازمدیریت مجموعه و کارمندان محترم پذیرش خانم حسن نیا اقایان رمضانی و احمدی که در بدو ورود با برخورد بسیار خوبشان خستگی راه طولانی شیراز تا چابکسر را از بین بردن تشکر کنم .
بنظر من تنها کمبود مجتمع رختکن ودوش حمام در کنار درب ورودی به ساحل میباشد . امید که در سفرهای اینده این مشکل برطرف گردد.",5,1
برخورد پرسنل و بهداشت اتاقها خوبه.لابی هتل معمولی و غذای رستوران جالب نیست.این هتل بین ساری و نکا هستش و از مرکزشهر فاصله داره,3,1
سلام. دوستان الان که این نظر مینویسم توی لابی هتل صدف نشستم . از اونجایی که قبل سفر خیلی تحقیق کردم تا یک هتل خوب پیدا کنم نظرم رو میگم تا کمکی بهتون کرده باشم . این هتل واقعا هتل خیلی خوبیه رفتار پرسنل تمیزی و شیک بودن اتاق و محیط هتل خدمات هتل از همه نظر تهویه اتاق و لابی . قسمت گردشگری . پذیرش که بسیار خوش برخورد و دلسوز هستن و ... . کیفیت و تنوع غذایی شیک بودن رستوران. اگر واقعا دنبال یک هتل خوب میگردین تو انتخاب هتل صدف شک نکنید. تنها عیبی که هتل داره نداشتن استخر و اینترنت در اتاق . که البته اینترنت لابی رایگان و پر سرعت .,5,2
من و خانواده ام در تیرماه 94 در هتل شایگان اقامت داشتیم. خیلی خلاصه بخواتم بگم مهمترین امتیاز این هتل رفتار بسیار عالی کارکنان است. اتاقها کمی فرسوده شده اند و احتیاج به تعمیرات دارند. رستوران و موسیقی زنده عاااااالی بود. من دفعه بعد هم حتما به همین هتل میروم البته بعد از این که مطمئن بشم رسپشن خانم را عوض کرده اند.,5,2
"با سلا م 
عید فطر سال 94 ما در هتل ارم کیش اقامت داشتیم هتلی که تعریف زیاد شنیدیم ولی متاسفانه مدیریتی بسیار ضعیف ،هم از نظر صبحانه و ناهار.پیگیری درخواستها برای یک تعویض لامپ من 10 بار تماس گرفتم از آخر هم از جای دیگه باز کردن و آوردن.سیستم تهویه هم افتضاح.یچکه اب به صورت مکرر. گرم نبودن اب جهت استحمام.تلویزیون هم فقط دو شبکه را به صورت برفکی نشان میداد.لیوان های مصرفی برای صبحانه بیشتر یک بار مصرف بود.اینترنت هم اسماً یک ساعت بود.به نظر من باید 4 تا ستاره دیگه هتل رو هم بگیرن",1,0
سلام طبیعت بسیار زیبایی داره ولی رستوران وامکاناتش در حد پول پرداختی نیست وسیله سرگرمی برای کودکان وجود نداره,4,0
"با سلام و خسته نباشید 
مجتمع اهوان بسیار عالی بود 
تمام امکانات رو داشت مانند :کافی شاپ
پارک. سینما.رستوران..ساحل بسیار تمیز..
باشگاه ورزشی. پیست دوچرخه و غیره 
امنیت بالایی هم داره و بچه ها 
هم تنهایی میتونن بیرون برن",5,2
"سلام من به اتفاق خانواده سه شب دراین هتل اقامت داشته ام این هتل از هر نظر عالی است مخصوصا رفتار پرسنل همگی فوق العاده است منوی غذا برای یک هتل چهار ستاره خوب صبحانه هم خیلی خوب بود اینترنت هم بطور نامحدود ورایگان است وسایل سرگرمی برای نوجوانان از جمله جت اسکی، موتور چها ر چرخ، اسب سواری،دوچرخه سواری وزمین بازی فوتبال وبسکتبال وگیم نت داخل هتل موجوداست به ما که خیلی خوش گذشت در تاریخ 24/4/1394",5,2
"ممنون از اينكه بيستمين سالگرد ازدواجمون رو به ياد ماندنى كرديد عالي و شايسته ارتقا ،رستوران دلپذير و پرسنل حرفه اي و تميز",4,2
ما تیر 94 در این هتل اقامت داشتیم اتاق ها خوب بود ولی صبحانه افتضاح بود البته به خاطر خلوت در این زمان به ما بهترین اتاق را دادند ولی سرویس دهی پرسنل پایین بود,2,0
"سلام. فکر نمیکردم چنین امکانات و محیط فوق العاده ای داشته باشه. اقامت در شهری با آب و هوای بروجن آن هم در هتل چهار ستاره بام بروجن که امکاناتش خیلی بهتر از بقیه هتلهای استان چهارمحاله خیلی لذت بخش، به صرفه و مناسبه. ممنون",5,2
"با سلام و دورد ، پرسنل خوب ، فضای سبز و باغ زیبا ، لابی نو و بازسازی شده ، رستوران شیک با چشم انداز خوب ، اقامت خوب و لذت بخشی داشتیم",5,2
"با سلام , این مجموعه محیط آرام ،امن وراحت وهمچنین تمیزی را داشته و همچنین محیط خوب وامنی برای بازی کودکان موجود میباشد.
با توجه به اینکه بعضی ازمسافران از راههای دور به این مجتمع سفر میکنند بهتر خواهد بود در صورت امکان برای این نوع مسافران خدمات بیشتر در نظر گرفته شده وراهنمایی برای دیدار از مناطق گردشگری آن منطقه بعمل آید تا حداکثر استفاده از وقت بعمل آید.
از زحمات مدیریت وپرسنل تشکر مینمایم.",4,2
"سلام من 
در تيرماه ٩٤ در اين هتل اقامت داشتم در كلبه هاى جنگلى دو نفره، به نظرم كلبه ها خيلى تميز و مرتب بود و ملافه ها شسته شده بود و امكانات كافى مثل چاى ساز و مينى بار داشت . كلبه ما از سايت اصلى فاصله داشت اما هر وقت مى خواستيم زنگ مى زديم و ماشين همون موقع ميومد دنبالمون. كيفيت صبحانه هتل هم خوب بود. رفتار پرسنل بسيار خوب ، محترمانه و شايسته بود. ويو كلبه ها و ويو كلى هتل بسيار خوب و دلپذير بود. تنها مشكل ما اين بود كه تله كابين ساعت ٨ شب ساعت كاريش تموم مى شد و يكم براى ما سخت بود چون اگه مى خواستيم شام رو داخل شهر بخوريم وقت كم مياورديم و همش استرس داشتيم كه الان به تله كابين نمى رسيم. ولى در كل محيط خوب و دوست داشتنى اى بود و براى استراحت يكى دو روزه خيلى خوبه :)",4,1
من تابستان 94 سفری به چالدره داشتم طبیعت این هتل فوقالعاده رویایی وعالی بود هوا بسیاردلپذیر بود اتاق ها تقریبا تمیزبود ولی نه به اندازه ی پولی که ازماگرفتند رستورانش تمیزبود ولی غذایش در حد یک رستوران معمولی بود قیمتش در برابر امکانانش خیلی زیاد بود اما طبیعتش بسیار عالی بود,4,0
"من در سال 93 با خواهرم در هتل سورینت مریم اقامت داشتیم و فقط در یک جمله بگویم همه چیز عالی و با کیفیت بود . متاسفانه امسال (94) با تبلیغ آژانس مربوطه و جهت کسب تجربه ، هتل داریوش را انتخاب کردیم در همان لحظه ورود و تحویل اتاق منصرف شدیم و از پذیرش خواستیم که ما را به هتل مریم انتقال دهند ولی متاسفانه مورد قبول واقع نشد هتل داریوش در حد 3 ستاره است نه بیشتر 
و کیفیت همه چیز پائین است 
هموطن عزیز در انتخاب هتل سورنیت مریم شک نکنید و مطمئن باشید اوقات خوبی را خواهید داشت",5,2
واقا عالی و رویایی... یک شب اقامت در بام رامسر قابل مقایسه با هیچ جای دیگه نیست,5,2
هتل خوبی بود نسبت به قیمتش اتاق ها خیلی خوب بود و به اماکن دیدنی شیراز هم نزدیک بود. اینترنت داخل اتاقها می بایست قویتر شود.,4,1
با توجه به نسبت قیمت بسیار عالی و منطقی می باشد .اخلاق پرسنل بسیار خوب است .,3,2
واقعا خیلی خیلی خوب بود هتلی خیلی تمیز برخورد خوب پرسنل از هر نظر خوب بود ۱- این که هتل مرکز قرارداشت یعنی به همه پاساژ های خوب مثل زیتون نزدیک بود فاصله تا رستوران های خوب هم فوق العاده کم بود ۲- صبحانه هم حرف نداشت خوب بود,5,2
معماریش بسیار زیبا بود برخورد پرسنل خوب بود اما متاسفانه غذاهای رستوران بسیار بی مزه بود.بنده مشتری قدیمی شار با مدیریت جناب آقای معصومی بودم اما به ظاهر هتل رسیدید اما کیفیت غداها به خصوص استیک افتضاح بود,4,1
موقعیت هتل فوق العاده عالی است از نظر چشم انداز و قرار گرفتن بر روی تپه های شمال تهران. دسترسی اسان به بزرگ راه ها خیلی خوب است. رستوران پذیرایی صبح شان چشم انداز فوق العاده داشت. برخورد پرسنل خوب بود تمیزی در حد هتل سه ستاره بیش ار ان چیزی است که تصور می شود. من در بهار به هتل رفتم و از نظر اب و هوا خیلی خوشم امد..,4,2
مى تونم تو يك كلمه بگم بى نظيره . البته من يكى از بهترين اتاقهاى اين هتل يعنى سوييت دوبلكس ٢نفره گرفتم كه واقعا سوييت عالى بود . رستورانها فوق العاده كيفيت غذا حرف نداشت . برخورد پرسنل خيلى خوب بود و كاملا از اين سايت هم راضى هستم كه تخفيف ٣١٠/٠٠٠ تومانى داده بود واسه اين سوييت . يكى از دليل هاى با كيفيت بودنشو مهمان هاى خارجيش مى دونم كه تقريبا ٨٠٪ هتل بودند . من در نهايت بين اسپيناس و آزادى اينجارو انتخاب كردم البته اسپيناس هم فوقالعادس ولى من به ارتفاع اهمييت مى دادم اينجارو دوبلكس طبقه ٢٤ و ٢٥ گرفتم . بازم ممنون,5,2
"من به همراه خانواده اول خرداد 1394 به مدت 3 شب در هتل شايگان اقامت داشتيم. 
- تميزي هتل و اتاق بسيار خوب بود. 
- ترانسفر به موقع بود. نحوه پذيرش ، تحويل اتاق و برخورد پرسنل هتل عالي بود. 
- دسترسي به اسكله تفريحي، دريا و مراكز خريد نزديك بود. - تنوع و كيفيت صبحانه خيلي خوب و عالي بود.
- كيفيت ناهار و برنامه زنده موسيقي خوب بود. بهتر است كه تنوع غذاهاي دريايي ببيشتر باشد. 
- رستوران فست فود هتل از نظر تنوع غذايي و كيفيت متاسفانه ضعيف بود.

در كل به ما خيلي خوش گذشت و سفر به ياد ماندني در كيش و در اين هتل داشتيم.",4,2
واقعا خیلی خیلی خوب بود هتلی خیلی تمیز برخورد خوب پرسنل از هر نظر خوب بود ۱- این که هتل مرکز قرارداشت یعنی به همه پاساژ های خوب مثل زیتون پانیذ هایپر مارکت و مروارید نزدیک بود فاصله هتل تا دریا خیلی خیلی کم بود فاصله تا رستوران های خوب هم فوق العاده کم بود اتاق ما دوبلکس روبه دریا بود واقعا اتاق هیچ کم و کسری نداشت ۲- صبحانه هم حرف نداشت بی نظیر بود۳- فضای سبز هتل خیلی بزرگ وزیبا بود واقعا ۵ ستاره حق این هتله .,5,2
"با سلام،من به همراه همسرم یک شب درتاریخ 22اردیبهشت 94در هتل داد اقامت داشتیم،بهترین هتلی بود که تابحال رفته بودیم،واقعا عالی بود،غذاها هم بسیار خوب بود،رستوران پشت بام هم عالی بود،با تشکر از پرسنل",5,2
من و همسرم خردادماه در این هتل مثلا پنج ستاره اقامت داشتیم (برج غربی) !! از کثیفی و فرسودگی وسایل اتاق شوکه شدیم.و با وجود خستگی سفر از. ساعت 7 عصر که اتاق را تحویل گرفتیم تا 11 شب در خیابان ولیعصر قدم زدیم.شام هتل با توجه به کیفیت بسیار گران بود صبحانه نیز اصلا در حد هتل پنج ستاره نبود.من احساس میکردم پولمون رو دور ریختیم .ولی برخورد پرسنل پذیرش بسیار دوستانه بود.,1,0
پرسنل بسیار مودب - محوطه و همه جا تمیز بود - از مدیریت و پرسنل زحمتکش تشکر میکنم,4,2
"هتل ارگ شیراز بسیار هتل خوب و تمیزیه، با کارکنانی مودب که تمام تلاش خود شون را برای انجام دادن وظیفه شون انجام میدن، ساختمنوشته یه کم قدیمیه ولی تمیزه، صبحانه هم در حد یه هتل سه ستاره خوبه، غذای رستوران هم خوشمزه است ،",3,2
ما در اردیبهشت 94 به مدت دو شب در این هتل اقامت داشتیم هتل درحد 4 ستاره است و اصلا استانداردهای 5 ستاره رو نداره .صبحانه هتل درحد 3 ستاره است. متاسفانه ستاره درانتخاب هتل درایران چندان نقشی نداره. ازخانم اکبری که درپذیرش هتل بودند تشکر می کنم بسیار مودب بودن و به همه مسافران احترام میزاشتن و به ظاهر مسافر دربرخوردشون اهمیت نمی دادن. ورودی هتل پله هاکثیف بود و موقع ورود نازیبا,3,1
بهترين هتل بود مخصوصا از موسيقي زنده و جيدن غذا روي ميز و درياچه اي كه بود عالي بود خيلي زياد از بيليارد هتل خوشم اومد و سرويس گارسون هاي خوش تيپ عالي بود,4,2
با سلام گرچه پس ازبازسازی چندسال پیش تغییراتی دراتاقهای هتل داده شده ولی هنوز تخت و میز و صندلی و فنکویل و اینه و.... قدیمی بود اکثر پرسنل بسیار خوش برخورد بودند ولی روز اخر سفر بابرخورد بسیار بدی حوله اتاق مارو که کمی باموی سررنگی شده بود به ما عودت دادند بیش از ۲ برابر قیمت یک حوله نو از ما پول گرفتند درحالی که اصلا به خود زحمت نداده بودند حوله رایکبار بشویند که بعد از سفر همسر من با تاید معمولی حوله را شست و هیچ اثری از رنگ باقی نماند جدا از تلخ کردن روز اخر سفر فکری که ذهن مارو مشغول کرده اینه که ایا بقیه حوله هارو هم همینطوری میشویند؟!!!!!!,2,0
"ما 6 خرداد به هتل بام رامسر رفتیم. هتل در جای بسیار دنج و مناسبی بنا شده که ایده ایجادش جای تقدیر داره. مناظر زیبایی رو از ترکیب ابر و جنگل و حرکت نرم و آروم ابرها از فراز جنگل یا در دل جنگل میشه مشاهده کرد. برخورد پرسنل و رسیدگی و جوابگو بودن اونها واقعا خوب بود و از همه این عزیزان تشکر میکنم . ما در سوئیت اقامت داشتیم و واقعا از لحاظ نظافت و تمیزی کم نداشت فقط کیفیت لوازم اون باید بهتر بشه مخصوصا تشک ها ، پتوها و فرشها میشه با صرف هزینه ای نه چندان زیاد تعویض بشن و کیفیتشون رو با تهیه جنس مرغوب خارجی در حد اعلا بهتر کرد. تشکها ، پتوها و بالشهای مرغوب ،نرم و لطیف( مثل خیلی هتلهای دیگه) میتونه حس خوب میهمان رو بیشتر کنه و رضایتش رو جلب کنه. کیفیت و تنوع صبحانه خیلی خوب بود کیفیت ناهار و شام متوسط و قیمتشون نسبت به کیفیت بالا بود. در مجموع هتل در حد 4 ستاره هست فقط قیمتها بالاست که تخفیف بیشتر مدیریت رو میطلبه.",4,0
با سلام خدمت هم وطنهای خوب و مهربانم.این مجتمع از هر لحاط فوق العاده و راحت و شیک و استثنایی است اگر به دنبال یک تجربه پر از لذت و ارامش هستید آهوان بهترین مقصد برای شماست,4,2
سلام من به همراه مامانم رفتیم هتل ارم واقعا راضی بودم از همه چیزش برخورد پرسنل و تمیزی اتاق ها و سرویس بهداشتی سیستم تهویه واقعا عالی بود صبحانه و ناهار همه چی خیلی خوب بود من خیلی حساسم به بوی اتاق و دستشویی ها ولی عالی بود لحاف ها و ملحفه ها بسیار تمیز بود انگار که تو خونه خودم میخوابیدم از راحتی کولر اتاق هم بسیار خوب کار میکرد. اگه دوباره بخوام برم حتما همین هتل رو انتخاب میکنم.,5,2
"هتل اصلا امکانات و شرایط 4 یا 5 ستاره بودن را دارا نمی باشد، در مقایسه با سایر هتلهای 4 یا 5 ستاره خدمات و امکانات هتل بسیار ناچیز می باشد، سیستم و پرسنل هتل برای ابتدایی ترین خدمات که در هتلهایی با 4-5 ستاره مورد انتظار است در پی گرفتن وجه اضافی از مسافران می باشند، برای نمونه فاصله بین هتل تا چهارراه حافظ که نزدیکترین داروخانه در انجاست و بنده به علت بیماری نتواستم خودم دارو ها را تهیه کنم 2دقیقه بیشتر نیست، ولی پذیرش هتل در ازای گرفتن 5000 تومان حاضر به رفتن از این سر خیابان به ان طرف و گرفتن دارو ها بودند که واقعا از نظر اخلاقی و انسانی جای بسی تاسف است...",3,0
سلام خسته نباشید من دو روز در این هتل به اتفاق همسرم اقامت داشتیم واقعا خارق العاده بود من برای ایران به خاطر این هنر فوق العاده و موفقیت در جلب رضایت مردم بسیار بسیار خوشحالم و به تمام کارکنان این هتل تبریک و خسته نباشید میگم,4,2
"سلام
من هفته گذشته اونجا بودم،فوق العاده جای خوبی هستش
پرسنل بسیار بسیار مودب
جای بسیار قشنگی بود
خیلی تمیز بود
فقط حیف که زود تموم شد
من کمال تشکر را دارم از مسئولین و پرسنل زحمتکش آهوان دارم.",5,2
"سلام وقت بخیر
من در این هتل بیش از 10 بار اقامت داشته ام بسیار راضی هستم هم از تمیزی اتاق ها و هم رفتار پرسنل .صبحانه هم که حرف نداره تنها مشکل این هتل اینترنت هست کاش مشکلش حل شه من تقریبا تمامی هتل های 5 ستاره تهران را اقامت داشتم که از اقامت خودم پیشمونم ولی این هتل با اینکه چهار ستاره هست خیلی خیلی بهتر است",4,2
من یک شب در این هتل اقامت داشتم. هتل بسیار خوب و تمیزی هست. برخورد پرسنل هم خیلی خوب و صبحونه مفصلی داره. کلاس هتل خیلی بالا هست. واقعا تو هتل های سه ستاره جزو بهترین ها محسوب میشه,3,2
